,Assist,Blocked Cross,Blocked Shot,Dribble,Efforts on Goal,Goal,Loss of Poss,Pass Completion ,Pass into Oppo Box,Progr Pass Completion ,Progr Regain ,Tackle %,Total Att Aerials,Total Clears,Total Crosses,Total Def Aerials,Total Forward,Total Interceptions,Total Long,Total Pass,Total Recoveries,Total Tackles,Player Full Name,Cluster,PC1,PC2,Color
0,-0.5875630922366383,-1.0705550220891804,-0.41649302957999224,-0.9028042406211033,-0.28469998305805966,0.3511828910487536,-0.6987477200635389,-0.8173888697109819,1.1961957256588633,-1.1385200322645699,-0.6299547930386887,1.3118021068172956,-1.1490569972932996,-0.13056620898778318,0.29576666782286076,-0.5048315315891077,-0.6213657327075419,-0.5809083899576835,-0.053917231388038514,-0.37757063809779084,0.4241844224996065,1.02718555457323,Ben Peters,4,0.6244034426510139,1.9727150723352793,
1,1.3780560788100298,0.6024206478864539,-0.14802941218246266,-0.19331374512507046,-0.8012956936385454,-0.8952112688744946,0.5908724712526444,-0.030065165210019885,1.264609271877879,-1.6786575154559178,-1.8683706319181135,-0.8923563484903275,-0.0835424728416156,-1.1244991237428055,-0.8474116770288866,-0.018403855389294406,0.03986862999181337,-0.8632651358870299,-1.3087124930007217,-1.3712598442190862,-0.972015613757021,-1.091345971535255,Benjamin Stangle,3,-3.8223958694435503,0.21745453398703732,
2,-0.5159233898592196,-1.0705550220891804,-0.27313433174299373,-2.524905494436627,-0.8012956936385454,-0.3468304559543875,-0.6696196983276564,-0.2067048498712769,0.6181360006460099,-3.2723965090698974,-3.2741767435251963,1.6406156920252837,0.16657887291857293,0.18741429170911328,0.11484595911021436,-0.7201327339971765,-0.8326163551212259,-0.20106327363486434,-0.58007181608004,-0.9797615176498462,-0.39191159886483884,-0.053783165555964615,Bruno Goncalves,4,-0.6831260618279691,3.4633758506542316,
3,-0.2873891141042013,0.13080453674483022,-0.6650278359298086,-0.2190613840745242,0.8108185307947577,-0.5710813104257769,-0.16322020138058713,-0.4415140994008782,0.309352354228177,-0.4716836332629048,-0.7905405831351415,1.2791758576839687,0.45334038545805255,0.5814448987398576,0.4347547356819605,1.4634760386855878,-0.5196930100565221,0.16554170896449333,0.9308507555883065,1.2690522169223397,2.8906392599424464,1.4740255590769222,Darragh Nugent,7,2.1159337728546763,1.7994295749513018,
4,-0.8114921005881405,-0.04548999886233849,-0.44673974965294466,0.3159173363196603,-0.8012956936385454,-0.8952112688744946,-0.2835576061537433,-0.9817885117327956,-0.4905429867311243,0.5068987822720394,0.7173327679400266,-0.5444928375972219,-1.5197231033356007,-0.7275162669215717,-0.274942491226081,-0.5051512067226016,-0.6224857789427588,-0.629867465001053,0.3296020300742284,0.40010080352831345,1.268877311525479,0.41260222741421226,Drew Canal,8,0.6189563249051118,-0.46752625926853647,
5,-0.6380985967120494,0.12181335985085139,-0.11033869290288223,0.31877818509182315,-0.4012834709956246,-0.2518030381714556,-0.009840836506589245,-0.1981422402138235,0.7280976143485091,0.47355696232195565,0.503672013320169,2.5809711702049905,-0.3262622005321211,0.1838644972055876,0.13718929111287417,-0.7201327339971765,0.7483262168318658,-0.06806723716417253,1.4039240834388964,1.6444623713190358,2.633410523782322,1.6178012001462334,Hans Marten,7,1.9337431741526643,2.8486482871627983,
6,1.364696600515693,0.9247666343942831,3.435364455950059,-1.9398619205296175,-0.8012956936385454,-0.08769674811497256,0.6023179483115316,1.1411330830852773,4.310688646363998,-2.4338497373253034,-1.423357467837265,3.024098869993415,0.32566396501802375,-1.1244991237428055,-0.6905201445840026,-0.30166435648438383,1.9565291949981893,-0.8743719902129443,-1.3299106917971453,-1.637230688164142,-0.4748236739383563,-0.4552018290832274,Jackson Charles,3,-5.113124883276306,5.377832069999721,
7,0.0795863498046717,-0.6620453811759985,0.03897325697040394,-0.4193207981258243,-0.18459045926213696,-0.8952112688744946,0.06524237193385417,0.2989551400041482,1.8559501187972578,-0.25496180358736414,-0.9919532690188277,1.2290878654655941,-0.8990443271533546,-0.8080873437793723,-0.7848058901826677,0.8220099021860627,0.09788515197210704,-0.7757337247910291,0.3003926628199963,0.9269824247168716,1.115972395093113,-0.05627203822800718,Jasper Wylie,4,-1.0389540469116971,1.876587174077951,
8,0.6082328917548855,0.32415466102855384,-0.0846917729980523,-0.4507901346195997,-0.8012956936385454,-0.8952112688744946,1.3745182455004026,-0.2364615166343104,0.8404617526790887,-0.5900470940856993,-1.217862092374855,0.15019171197426562,0.15679375506796867,-1.1244991237428055,-1.1202526246805393,0.059881049811180954,-0.8167073500776476,-0.793002973580946,-1.4460443369536846,-1.3948710328064966,-1.1002937535499573,-1.1068353983821735,Josep Calderon,3,-3.294765569385291,-0.1531279464280675,
9,-0.05569657679197882,-1.0705550220891804,-0.6098332852219578,-0.29630430092288135,-0.14744886421813747,-0.19408197356007878,-0.252830080304798,-0.19980819118994617,-0.05370787826691334,-1.8537020701938567,-1.2791024360557053,2.2985883929222792,-0.14002148640036763,0.8044415737444357,1.1624107520590703,-0.3567950712131707,0.3023637822038729,-0.518803939325664,0.6883998275484705,0.020036608144166867,0.8856047247021344,2.1173438279517747,Max Segal,7,1.4785805269945889,2.900959074224303,
